Id,Label,type,color,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
吕庆,吕庆,author,"#B4B4B4",0,1,1,0,1,1,0.00512,6,0.248055,0.254128,0
吕汉,吕汉,author,"#B4B4B4",0,1,1,0,1,1,0.015799,4,0.264026,0.276457,0
吕煊,吕煊,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
吕玉文,吕玉文,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
吕竹,吕竹,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
吕西林,吕西林,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
吴仲持,吴仲持,author,"#B4B4B4",0,1,1,0,1,1,0.007946,6,0.24731,0.258205,0
吴伯渊,吴伯渊,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
吴侨,吴侨,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
吴刚,吴刚,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
吴名,吴名,author,"#B4B4B4",0,1,1,0,1,1,0.00512,6,0.248055,0.254128,0
吴国钧,吴国钧,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
吴基,吴基,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
吴宗文,吴宗文,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
吴庆生,吴庆生,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
吴惠芳,吴惠芳,author,"#B4B4B4",0,1,1,0,1,1,0.007946,6,0.24731,0.258205,0
吴敏,吴敏,author,"#B4B4B4",0,2,2,0,2,2,0.008342,6,0.24821,0.254549,0.000001
吴明德,吴明德,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
吴洛,吴洛,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
吴绎,吴绎,author,"#B4B4B4",0,1,1,0,1,1,0.015799,4,0.264026,0.276457,0
吴谧赓,吴谧赓,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
吴辉宗,吴辉宗,author,"#B4B4B4",0,1,1,0,1,1,0.015799,4,0.264026,0.276457,0
吴道,吴道,author,"#B4B4B4",0,1,1,0,1,1,0.007946,6,0.24731,0.258205,0
吴铎,吴铎,author,"#B4B4B4",0,1,1,0,1,1,0.004848,6,0.229346,0.241205,0
吴铸基,吴铸基,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
吴鹤飞,吴鹤飞,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
呈炽,呈炽,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
周佑文,周佑文,author,"#B4B4B4",0,1,1,0,1,1,0.006712,6,0.227944,0.243182,0
周其晋,周其晋,author,"#B4B4B4",0,1,1,0,1,1,0.006712,6,0.227944,0.243182,0
周太玄,周太玄,author,"#B4B4B4",0,1,1,0,1,1,0.002718,6,0.214907,0.226617,0
周子豪,周子豪,author,"#B4B4B4",0,1,1,0,1,1,0.011035,6,0.254049,0.266494,0
周景星,周景星,author,"#B4B4B4",0,1,1,0,1,1,0.006712,6,0.227944,0.243182,0
周有光,周有光,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
周玲,周玲,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
周禾生,周禾生,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
周纳,周纳,author,"#B4B4B4",0,2,2,0,2,2,0.008342,6,0.24821,0.254549,0.000001
周维明,周维明,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
周良彦,周良彦,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
周荣为,周荣为,author,"#B4B4B4",0,1,1,0,1,1,0.011035,6,0.254049,0.266494,0
周钢鸣,周钢鸣,author,"#B4B4B4",0,1,1,0,1,1,0.007946,6,0.24731,0.258205,0
咏源,咏源,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
唐奇格,唐奇格,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
唐挚,唐挚,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
唐纳文,唐纳文,author,"#B4B4B4",0,1,1,0,1,1,0.011035,6,0.254049,0.266494,0
唐行南,唐行南,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
唐龙,唐龙,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
喀尘,喀尘,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
喩淦邨,喩淦邨,author,"#B4B4B4",0,1,1,0,1,1,0.004848,6,0.229346,0.241205,0
四百零四个大学生,四百零四个大学生,author,"#B4B4B4",0,1,1,0,1,1,0.002718,6,0.214907,0.226617,0
坎侯,坎侯,author,"#B4B4B4",0,1,1,0,1,1,0.004848,6,0.229346,0.241205,0
坚璧,坚璧,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
士心,士心,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
复庵,复庵,author,"#B4B4B4",0,1,1,0,1,1,0.015799,4,0.264026,0.276457,0
复康,复康,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
夏子,夏子,author,"#B4B4B4",0,1,1,0,1,1,0.007946,6,0.24731,0.258205,0
夏棉,夏棉,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
夏永忠,夏永忠,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
夏笃,夏笃,author,"#B4B4B4",0,1,1,0,1,1,0.006712,6,0.227944,0.243182,0
夏鼐,夏鼐,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
大均,大均,author,"#B4B4B4",0,1,1,0,1,1,0.006712,6,0.227944,0.243182,0
夷康,夷康,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
奇虹,奇虹,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
奋生,奋生,author,"#B4B4B4",0,1,1,0,1,1,0.007946,6,0.24731,0.258205,0
奚永伟,奚永伟,author,"#B4B4B4",0,1,1,0,2,2,0.014429,4,0.262693,0.274053,0
如蕾,如蕾,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
如鸥,如鸥,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
子久,子久,author,"#B4B4B4",0,1,1,0,1,1,0.015799,4,0.264026,0.276457,0
子良,子良,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
子规,子规,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
孔孝天,孔孝天,author,"#B4B4B4",0,2,2,0,2,2,0.008342,6,0.24821,0.254549,0.000001
孙国华,孙国华,author,"#B4B4B4",0,1,1,0,1,1,0.00512,6,0.248055,0.254128,0
孙国萧,孙国萧,author,"#B4B4B4",0,2,2,0,2,2,0.008342,6,0.24821,0.254549,0.000001
孙孺,孙孺,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
孙楷弟,孙楷弟,author,"#B4B4B4",0,2,2,0,2,2,0.008342,6,0.24821,0.254549,0.000001
孙毓棠,孙毓棠,author,"#B4B4B4",0,1,1,0,1,1,0.004848,6,0.229346,0.241205,0
孙甲,孙甲,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
孟启予,孟启予,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
孟坚,孟坚,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
孟起,孟起,author,"#B4B4B4",0,2,2,0,2,2,0.036087,4,0.280992,0.305148,0.000402
孟超,孟超,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
季向阳,季向阳,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
季振平,季振平,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
季陶达,季陶达,author,"#B4B4B4",0,1,1,0,1,1,0.00512,6,0.248055,0.254128,0
宋××,宋××,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
宋友洪,宋友洪,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
宋曼,宋曼,author,"#B4B4B4",0,1,1,0,1,1,0.002718,6,0.214907,0.226617,0
宋藜野,宋藜野,author,"#B4B4B4",0,1,1,0,1,1,0.007946,6,0.24731,0.258205,0
宋远,宋远,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
宏基,宏基,author,"#B4B4B4",0,1,1,0,1,1,0.011035,6,0.254049,0.266494,0
定一,定一,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
宝善,宝善,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
宫恺,宫恺,author,"#B4B4B4",0,1,1,0,1,1,0.011035,6,0.254049,0.266494,0
容肇祖,容肇祖,author,"#B4B4B4",0,2,2,0,2,2,0.008342,6,0.24821,0.254549,0.000001
密特尔,密特尔,author,"#B4B4B4",0,1,1,0,1,1,0.011035,6,0.254049,0.266494,0
富苪叶（Gilberts_Freyre）,富苪叶（Gilberts_Freyre）,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
封叔,封叔,author,"#B4B4B4",0,1,1,0,1,1,0.006712,6,0.227944,0.243182,0
小市民,小市民,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
小燕,小燕,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
小莊,小莊,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
小谢,小谢,author,"#B4B4B4",0,1,1,0,1,1,0.007946,6,0.24731,0.258205,0
少若,少若,author,"#B4B4B4",0,1,1,0,1,1,0.004848,6,0.229346,0.241205,0
尙吕,尙吕,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
尹颖默,尹颖默,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
尼尔·史塔福,尼尔·史塔福,author,"#B4B4B4",0,1,1,0,1,1,0.011035,6,0.254049,0.266494,0
崔毅然,崔毅然,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
巴什基洛夫,巴什基洛夫,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
巴甫洛夫,巴甫洛夫,author,"#B4B4B4",0,1,1,0,1,1,0.015799,4,0.264026,0.276457,0
市隐,市隐,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
希蓝,希蓝,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
常守琦,常守琦,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
常寿之,常寿之,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
常能明,常能明,author,"#B4B4B4",0,1,1,0,1,1,0.002718,6,0.214907,0.226617,0
平子,平子,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
幼华,幼华,author,"#B4B4B4",0,2,2,0,2,2,0.008342,6,0.24821,0.254549,0.000001
庚夫,庚夫,author,"#B4B4B4",0,1,1,0,1,1,0.007946,6,0.24731,0.258205,0
廖冰,廖冰,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
开滦一份子,开滦一份子,author,"#B4B4B4",0,1,1,0,1,1,0.004848,6,0.229346,0.241205,0
异戈,异戈,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
张一知,张一知,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
张云平,张云平,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
张元济,张元济,author,"#B4B4B4",0,2,2,0,2,2,0.019549,4,0.266339,0.280673,0.000144
张光华,张光华,author,"#B4B4B4",0,1,1,0,1,1,0.006712,6,0.227944,0.243182,0
张卖君,张卖君,author,"#B4B4B4",0,1,1,0,1,1,0.007946,6,0.24731,0.258205,0
张坚,张坚,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
张大军,张大军,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
张大庸,张大庸,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
张孟闻,张孟闻,author,"#B4B4B4",0,2,2,0,4,4,0.007015,6,0.249118,0.256383,0.000038
张孤,张孤,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
张寰,张寰,author,"#B4B4B4",0,1,1,0,1,1,0.002718,6,0.214907,0.226617,0
张山川,张山川,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
张平,张平,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
张弢,张弢,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
张弦,张弦,author,"#B4B4B4",0,1,1,0,3,3,0.007946,6,0.24731,0.258205,0
张振鵾,张振鵾,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
张授,张授,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
张曼西,张曼西,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
张源,张源,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
张炯伯,张炯伯,author,"#B4B4B4",0,1,1,0,1,1,0.015799,4,0.264026,0.276457,0
张献祖,张献祖,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
张知一,张知一,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
张老西,张老西,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
张誉闻,张誉闻,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
张达僧,张达僧,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
张青萍,张青萍,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
张静野,张静野,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
张高志,张高志,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
张麟书,张麟书,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
强华,强华,author,"#B4B4B4",0,1,1,0,1,1,0.006712,6,0.227944,0.243182,0
彭兰生,彭兰生,author,"#B4B4B4",0,1,1,0,1,1,0.002718,6,0.214907,0.226617,0
彭庆修,彭庆修,author,"#B4B4B4",0,1,1,0,1,1,0.011035,6,0.254049,0.266494,0
彭德汉,彭德汉,author,"#B4B4B4",0,1,1,0,1,1,0.004848,6,0.229346,0.241205,0
徐卿,徐卿,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
徐学纯,徐学纯,author,"#B4B4B4",0,1,1,0,1,1,0.015799,4,0.264026,0.276457,0
徐家齐,徐家齐,author,"#B4B4B4",0,1,1,0,1,1,0.011035,6,0.254049,0.266494,0
徐平,徐平,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
徐悲鸿,徐悲鸿,author,"#B4B4B4",0,2,2,0,2,2,0.008342,6,0.24821,0.254549,0.000001
徐晴,徐晴,author,"#B4B4B4",0,2,2,0,2,2,0.022375,4,0.270791,0.288389,0.001205
徐毓枏,徐毓枏,author,"#B4B4B4",0,1,1,0,1,1,0.004848,6,0.229346,0.241205,0
徐炎,徐炎,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
徐纫秋,徐纫秋,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
徐良弼,徐良弼,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
徐道邻,徐道邻,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
微甫,微甫,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
微知,微知,author,"#B4B4B4",0,1,1,0,1,1,0.015799,4,0.264026,0.276457,0
心一,心一,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
必章,必章,author,"#B4B4B4",0,1,1,0,1,1,0.006712,6,0.227944,0.243182,0
志家,志家,author,"#B4B4B4",0,1,1,0,1,1,0.004848,6,0.229346,0.241205,0
志齐,志齐,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
念福,念福,author,"#B4B4B4",0,1,1,0,1,1,0.004848,6,0.229346,0.241205,0
怀冰,怀冰,author,"#B4B4B4",0,1,1,0,1,1,0.007946,6,0.24731,0.258205,0
怀沙,怀沙,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
怀芷,怀芷,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
怀蓝,怀蓝,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
惠君,惠君,author,"#B4B4B4",0,1,1,0,1,1,0.004848,6,0.229346,0.241205,0
慧君,慧君,author,"#B4B4B4",0,1,1,0,1,1,0.004848,6,0.229346,0.241205,0
憬之,憬之,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
戈歌,戈歌,author,"#B4B4B4",0,1,1,0,1,1,0.004848,6,0.229346,0.241205,0
戈龄,戈龄,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
戴明,戴明,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
扬弃,扬弃,author,"#B4B4B4",0,1,1,0,1,1,0.015799,4,0.264026,0.276457,0
拂晓,拂晓,author,"#B4B4B4",0,2,2,0,2,2,0.008342,6,0.24821,0.254549,0.000001
振声,振声,author,"#B4B4B4",0,1,1,0,1,1,0.015799,4,0.264026,0.276457,0
摩尼,摩尼,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
敦一,敦一,author,"#B4B4B4",0,1,1,0,1,1,0.004848,6,0.229346,0.241205,0
文其昌,文其昌,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
文抄公,文抄公,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
文杏,文杏,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
文津生,文津生,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
文海晏,文海晏,author,"#B4B4B4",0,1,1,0,1,1,0.011035,6,0.254049,0.266494,0
斯特罗加脑夫,斯特罗加脑夫,author,"#B4B4B4",0,1,1,0,1,1,0.006712,6,0.227944,0.243182,0
新黎,新黎,author,"#B4B4B4",0,1,1,0,1,1,0.00512,6,0.248055,0.254128,0
方一陵,方一陵,author,"#B4B4B4",0,1,1,0,1,1,0.011035,6,0.254049,0.266494,0
方亮,方亮,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
方兴严,方兴严,author,"#B4B4B4",0,1,1,0,1,1,0.015799,4,0.264026,0.276457,0
方志祥,方志祥,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
方旦,方旦,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
方朗,方朗,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
方金,方金,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
方钧,方钧,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
方静,方静,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
旋锋,旋锋,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
无声,无声,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
无患子,无患子,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
明义,明义,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
明光,明光,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
春生,春生,author,"#B4B4B4",0,1,1,0,1,1,0.004848,6,0.229346,0.241205,0
昨非,昨非,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
昶明,昶明,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
晏公侠,晏公侠,author,"#B4B4B4",0,1,1,0,1,1,0.002718,6,0.214907,0.226617,0
晏生,晏生,author,"#B4B4B4",0,1,1,0,1,1,0.004848,6,0.229346,0.241205,0
智明,智明,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
曹觉民,曹觉民,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
曾审思,曾审思,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
曾忆萍,曾忆萍,author,"#B4B4B4",0,1,1,0,1,1,0.015799,4,0.264026,0.276457,0
曾抡昭,曾抡昭,author,"#B4B4B4",0,1,1,0,1,1,0.007946,6,0.24731,0.258205,0
曾明理,曾明理,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
曾玺发,曾玺发,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
曾镜澄,曾镜澄,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
木人,木人,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
木尊,木尊,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
木艮,木艮,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
朱今吾,朱今吾,author,"#B4B4B4",0,1,1,0,1,1,0.004848,6,0.229346,0.241205,0
朱仲琴,朱仲琴,author,"#B4B4B4",0,2,2,0,2,2,0.030228,4,0.275893,0.296926,0.000257
朱光潜,朱光潜,author,"#B4B4B4",0,1,1,0,1,1,0.004848,6,0.229346,0.241205,0
朱均衡,朱均衡,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
朱性谦,朱性谦,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
朱托天,朱托天,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
朱方,朱方,author,"#B4B4B4",0,1,1,0,1,1,0.00512,6,0.248055,0.254128,0
朱柏,朱柏,author,"#B4B4B4",0,2,2,0,2,2,0.008342,6,0.24821,0.254549,0.000001
朱正六,朱正六,author,"#B4B4B4",0,1,1,0,1,1,0.011035,6,0.254049,0.266494,0
李一民,李一民,author,"#B4B4B4",0,1,1,0,2,2,0.007946,6,0.24731,0.258205,0
李中严,李中严,author,"#B4B4B4",0,2,2,0,2,2,0.036163,6,0.275855,0.301573,0.003487
李如凝,李如凝,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
李子静,李子静,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
李孝友,李孝友,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
李平明,李平明,author,"#B4B4B4",0,1,1,0,1,1,0.004848,6,0.229346,0.241205,0
李承晚,李承晚,author,"#B4B4B4",0,1,1,0,1,1,0.011035,6,0.254049,0.266494,0
李振华,李振华,author,"#B4B4B4",0,1,1,0,1,1,0.006712,6,0.227944,0.243182,0
李文宜,李文宜,author,"#B4B4B4",0,1,1,0,1,1,0.007946,6,0.24731,0.258205,0
李日中,李日中,author,"#B4B4B4",0,1,1,0,1,1,0.004848,6,0.229346,0.241205,0
李有义,李有义,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
李汉,李汉,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
李洛,李洛,author,"#B4B4B4",0,1,1,0,1,1,0.007946,6,0.24731,0.258205,0
李津彪,李津彪,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
李浩然,李浩然,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
李烨,李烨,author,"#B4B4B4",0,1,1,0,1,1,0.007946,6,0.24731,0.258205,0
李琪,李琪,author,"#B4B4B4",0,1,1,0,1,1,0.007946,6,0.24731,0.258205,0
李立岩,李立岩,author,"#B4B4B4",0,1,1,0,1,1,0.002718,6,0.214907,0.226617,0
李筠友,李筠友,author,"#B4B4B4",0,2,2,0,2,2,0.030228,4,0.275893,0.296926,0.000257
李素娥,李素娥,author,"#B4B4B4",0,1,1,0,1,1,0.007946,6,0.24731,0.258205,0
李翰如,李翰如,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
李蕤,李蕤,author,"#B4B4B4",0,1,1,0,1,1,0.004848,6,0.229346,0.241205,0
李超,李超,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
李铮,李铮,author,"#B4B4B4",0,1,1,0,1,1,0.033445,6,0.272658,0.296155,0
李长之,李长之,author,"#B4B4B4",0,2,2,0,2,2,0.038565,6,0.276472,0.302585,0.000267
李青,李青,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
李顺荣,李顺荣,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
村渔,村渔,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
杜任之,杜任之,author,"#B4B4B4",0,1,1,0,1,1,0.00512,6,0.248055,0.254128,0
杜审言,杜审言,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
杜林,杜林,author,"#B4B4B4",0,1,1,0,1,1,0.006712,6,0.227944,0.243182,0
杨华,杨华,author,"#B4B4B4",0,1,1,0,1,1,0.015799,4,0.264026,0.276457,0
杨奇,杨奇,author,"#B4B4B4",0,1,1,0,1,1,0.007946,6,0.24731,0.258205,0
杨子涵,杨子涵,author,"#B4B4B4",0,1,1,0,1,1,0.021658,4,0.268437,0.284236,0
杨导之,杨导之,author,"#B4B4B4",0,1,1,0,1,1,0.006712,6,0.227944,0.243182,0
杨微辑,杨微辑,author,"#B4B4B4",0,1,1,0,1,1,0.014429,4,0.262693,0.274053,0
杨思愼,杨思愼,author,"#B4B4B4",0,1,1,0,1,1,0.004848,6,0.229346,0.241205,0
